# Experiment Results
# Name,D_B3_wall_deep_6hidden
# Architecture,11→256→256→256→128→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.01
# Overall Avg,0.01
# Overall Std,0.09
# Block Averages (per 100 eps),"0.00, 0.00, 0.01, 0.02, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.02
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
273,0,1,0.01,16,9117,0.00,0.00,0.01,-0.00,0
274,0,1,0.01,16,9133,0.00,0.00,0.01,-0.00,0
275,0,1,0.01,16,9149,0.00,0.00,0.01,-0.00,0
276,0,1,0.01,16,9165,0.00,0.00,0.01,-0.00,0
277,0,1,0.01,401,9566,0.00,0.00,0.01,-0.00,0
278,0,1,0.01,1,9567,0.00,0.00,0.01,-0.00,0
279,0,1,0.01,1,9568,0.00,0.00,0.01,-0.00,0
280,0,1,0.01,1,9569,0.00,0.00,0.01,-0.00,0
281,0,1,0.01,1,9570,0.00,0.00,0.01,-0.00,0
282,0,1,0.01,1,9571,0.00,0.00,0.01,-0.00,0
283,0,1,0.01,16,9587,0.00,0.00,0.01,-0.00,0
284,0,1,0.01,16,9603,0.00,0.00,0.01,-0.00,0
285,0,1,0.01,16,9619,0.00,0.00,0.01,-0.00,0
286,0,1,0.01,401,10020,0.00,0.00,0.01,-0.00,0
287,0,1,0.01,1,10021,0.00,0.00,0.01,-0.00,0
288,0,1,0.01,1,10022,0.00,0.00,0.01,-0.00,0
289,0,1,0.01,1,10023,0.00,0.00,0.01,-0.00,0
290,0,1,0.01,1,10024,0.00,0.00,0.01,-0.00,0
291,0,1,0.01,1,10025,0.00,0.00,0.01,-0.00,0
292,0,1,0.01,16,10041,0.00,0.00,0.01,-0.00,0
293,0,1,0.01,16,10057,0.00,0.00,0.01,-0.00,0
294,0,1,0.01,16,10073,0.00,0.00,0.01,-0.00,0
295,0,1,0.01,16,10089,0.00,0.00,0.01,-0.00,0
296,0,1,0.01,3,10092,0.00,0.00,0.01,-0.00,0
297,0,1,0.01,16,10108,0.00,0.00,0.01,-0.00,0
298,0,1,0.01,16,10124,0.00,0.00,0.01,-0.00,0
299,0,1,0.01,16,10140,0.00,0.00,0.01,-0.00,0
300,0,1,0.01,401,10541,0.00,0.00,0.01,-0.00,0
301,0,1,0.01,1,10542,0.00,0.00,0.01,-0.00,0
302,0,1,0.01,1,10543,0.00,0.00,0.01,-0.00,0
303,0,1,0.01,1,10544,0.00,0.00,0.01,-0.00,0
304,0,1,0.01,1,10545,0.00,0.00,0.01,-0.00,0
305,0,1,0.01,16,10561,0.00,0.00,0.01,-0.00,0
306,0,1,0.01,16,10577,0.00,0.00,0.01,-0.00,0
307,0,1,0.01,16,10593,0.00,0.00,0.01,-0.00,0
308,0,1,0.01,16,10609,0.00,0.00,0.01,-0.00,0
309,0,1,0.01,401,11010,0.00,0.00,0.01,-0.00,0
310,0,1,0.01,1,11011,0.00,0.00,0.01,-0.00,0
311,0,1,0.01,1,11012,0.00,0.00,0.01,-0.00,0
312,0,1,0.01,1,11013,0.00,0.00,0.01,-0.00,0
313,0,1,0.01,1,11014,0.00,0.00,0.01,-0.00,0
314,0,1,0.01,1,11015,0.00,0.00,0.01,-0.00,0
315,0,1,0.01,1,11016,0.00,0.00,0.01,-0.00,0
316,0,1,0.01,1,11017,0.00,0.00,0.01,-0.00,0
317,0,1,0.01,16,11033,0.00,0.00,0.01,-0.00,0
318,0,1,0.01,16,11049,0.00,0.00,0.01,-0.00,0
319,0,1,0.01,401,11450,0.00,0.00,0.01,-0.00,0
320,0,1,0.01,1,11451,0.00,0.00,0.01,-0.00,0
321,0,1,0.01,1,11452,0.00,0.00,0.01,-0.00,0
322,0,1,0.01,1,11453,0.00,0.00,0.01,-0.00,0
323,0,1,0.00,1,11454,0.00,0.00,0.01,0.01,0
324,0,1,0.00,1,11455,0.00,0.00,0.01,0.01,0
325,0,1,0.00,1,11456,0.00,0.00,0.01,0.01,0
326,0,1,0.00,1,11457,0.00,0.00,0.01,0.01,0
327,0,1,0.00,1,11458,0.00,0.00,0.01,0.01,0
328,0,1,0.00,16,11474,0.00,0.00,0.01,0.01,0
329,0,1,0.00,16,11490,0.00,0.00,0.01,0.01,0
330,0,1,0.00,16,11506,0.00,0.00,0.01,0.01,0
331,0,1,0.00,16,11522,0.00,0.00,0.01,0.01,0
332,0,1,0.00,16,11538,0.00,0.00,0.01,0.01,0
333,0,1,0.00,16,11554,0.00,0.00,0.01,0.01,0
334,1,1,0.01,16,11570,0.02,0.14,0.01,-0.00,0
335,0,1,0.01,16,11586,0.02,0.14,0.01,-0.00,0
336,0,1,0.01,1,11587,0.02,0.14,0.01,-0.00,0
337,0,1,0.01,16,11603,0.02,0.14,0.01,-0.00,0
338,0,1,0.01,16,11619,0.02,0.14,0.01,-0.00,0
339,0,1,0.01,16,11635,0.02,0.14,0.01,-0.00,0
340,0,1,0.01,401,12036,0.02,0.14,0.01,-0.00,0
341,0,1,0.01,1,12037,0.02,0.14,0.01,-0.00,0
342,0,1,0.01,1,12038,0.02,0.14,0.01,-0.00,0
343,0,1,0.01,1,12039,0.02,0.14,0.01,-0.00,0
344,0,1,0.01,1,12040,0.02,0.14,0.01,-0.00,0
345,0,1,0.01,1,12041,0.02,0.14,0.01,-0.00,0
346,0,1,0.01,1,12042,0.02,0.14,0.01,-0.00,0
347,0,1,0.01,1,12043,0.02,0.14,0.01,-0.00,0
348,0,1,0.01,16,12059,0.02,0.14,0.01,-0.00,0
349,0,1,0.01,16,12075,0.02,0.14,0.01,-0.00,0
350,0,1,0.01,401,12476,0.02,0.14,0.01,-0.00,0
351,0,1,0.01,1,12477,0.02,0.14,0.01,-0.00,0
352,0,1,0.01,1,12478,0.02,0.14,0.01,-0.00,0
353,0,1,0.01,1,12479,0.02,0.14,0.01,-0.00,0
354,0,1,0.01,1,12480,0.02,0.14,0.01,-0.00,0
355,0,1,0.01,16,12496,0.02,0.14,0.01,-0.00,0
356,0,1,0.01,16,12512,0.02,0.14,0.01,-0.00,0
357,0,1,0.01,16,12528,0.02,0.14,0.01,-0.00,0
358,0,1,0.01,16,12544,0.02,0.14,0.01,-0.00,0
359,0,1,0.01,16,12560,0.02,0.14,0.01,-0.00,0
360,0,1,0.01,16,12576,0.02,0.14,0.01,-0.00,0
361,0,1,0.01,16,12592,0.02,0.14,0.01,-0.00,0
362,0,1,0.01,16,12608,0.02,0.14,0.01,-0.00,0
363,0,1,0.01,401,13009,0.02,0.14,0.01,-0.00,0
364,0,1,0.01,1,13010,0.02,0.14,0.01,-0.00,0
365,0,1,0.01,1,13011,0.02,0.14,0.01,-0.00,0
366,0,1,0.01,1,13012,0.02,0.14,0.01,-0.00,0
367,0,1,0.01,1,13013,0.02,0.14,0.01,-0.00,0
368,0,1,0.01,16,13029,0.02,0.14,0.01,-0.00,0
369,0,1,0.01,16,13045,0.02,0.14,0.01,-0.00,0
370,0,1,0.01,16,13061,0.02,0.14,0.01,-0.00,0
371,1,1,0.02,16,13077,0.04,0.20,0.02,-0.00,0
372,0,1,0.02,16,13093,0.04,0.20,0.02,-0.00,0
373,0,1,0.02,16,13109,0.04,0.20,0.02,-0.00,0
374,0,1,0.02,16,13125,0.04,0.20,0.02,-0.00,0
375,0,1,0.02,16,13141,0.04,0.20,0.02,-0.00,0
376,0,1,0.02,16,13157,0.04,0.20,0.02,-0.00,0
377,0,1,0.02,16,13173,0.04,0.20,0.02,-0.00,0
