# Experiment Results
# Name,B2_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,2
# Final Avg (last 100),0.01
# Overall Avg,0.07
# Overall Std,0.26
# Block Averages (per 100 eps),"0.21, 0.02, 0.05, 0.04, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.39
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
383,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
384,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
385,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
386,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
387,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
388,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
389,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
390,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
391,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
392,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
393,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
394,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
395,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
396,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
397,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
398,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
399,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
400,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
401,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
402,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
403,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
404,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
405,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
406,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
407,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
408,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
409,0,2,0.04,38,100000,0.02,0.14,0.40,0.36,0
410,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
411,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
412,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
413,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
414,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
415,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
416,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
417,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
418,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
419,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
420,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
421,0,2,0.04,401,100000,0.02,0.14,0.40,0.36,0
422,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
423,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
424,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
425,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
426,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
427,0,2,0.04,401,100000,0.00,0.00,0.40,0.36,0
428,0,2,0.04,39,100000,0.00,0.00,0.40,0.36,0
429,0,2,0.04,301,100000,0.00,0.00,0.40,0.36,0
430,0,2,0.03,401,100000,0.00,0.00,0.40,0.37,0
431,0,2,0.03,401,100000,0.00,0.00,0.40,0.37,0
432,0,2,0.03,401,100000,0.00,0.00,0.40,0.37,0
433,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
434,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
435,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
436,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
437,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
438,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
439,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
440,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
441,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
442,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
443,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
444,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
445,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
446,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
447,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
448,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
449,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
450,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
451,0,2,0.01,25,100000,0.00,0.00,0.40,0.39,0
452,0,2,0.01,401,100000,0.00,0.00,0.40,0.39,0
453,1,2,0.02,349,100000,0.02,0.14,0.40,0.38,0
454,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
455,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
456,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
457,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
458,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
459,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
460,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
461,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
462,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
463,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
464,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
465,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
466,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
467,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
468,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
469,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
470,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
471,0,2,0.02,401,100000,0.02,0.14,0.40,0.38,0
472,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
473,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
474,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
475,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
476,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
477,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
478,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
479,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
480,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
481,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
482,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
483,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
484,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
485,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
486,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
487,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
488,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
489,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
490,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
491,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
492,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
493,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
494,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
495,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
496,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
497,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
498,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
499,0,2,0.01,401,100000,0.02,0.14,0.40,0.39,0
500,0,2,0.01,49,100000,0.02,0.14,0.40,0.39,0
