# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
266,0,1,0.06,3,26571,0.06,0.24,0.07,0.01,0
267,0,1,0.06,401,26972,0.06,0.24,0.07,0.01,0
268,0,1,0.06,15,26987,0.04,0.20,0.07,0.01,0
269,0,1,0.06,16,27003,0.04,0.20,0.07,0.01,0
270,0,1,0.06,401,27404,0.04,0.20,0.07,0.01,0
271,0,1,0.05,9,27413,0.04,0.20,0.07,0.02,0
272,0,1,0.05,401,27814,0.04,0.20,0.07,0.02,0
273,0,1,0.05,401,28215,0.04,0.20,0.07,0.02,0
274,0,1,0.05,401,28616,0.04,0.20,0.07,0.02,0
275,0,1,0.04,401,29017,0.04,0.20,0.07,0.03,0
276,0,1,0.04,401,29418,0.04,0.20,0.07,0.03,0
277,0,1,0.04,401,29819,0.04,0.20,0.07,0.03,0
278,0,1,0.04,317,30136,0.04,0.20,0.07,0.03,0
279,0,1,0.04,401,30537,0.04,0.20,0.07,0.03,0
280,0,1,0.04,401,30938,0.04,0.20,0.07,0.03,0
281,0,1,0.04,9,30947,0.04,0.20,0.07,0.03,0
282,0,1,0.04,401,31348,0.04,0.20,0.07,0.03,0
283,0,1,0.04,401,31749,0.04,0.20,0.07,0.03,0
284,0,1,0.04,401,32150,0.04,0.20,0.07,0.03,0
285,0,1,0.04,401,32551,0.04,0.20,0.07,0.03,0
286,0,1,0.04,401,32952,0.04,0.20,0.07,0.03,0
287,0,1,0.04,401,33353,0.04,0.20,0.07,0.03,0
288,0,1,0.03,401,33754,0.04,0.20,0.07,0.04,0
289,0,1,0.03,401,34155,0.04,0.20,0.07,0.04,0
290,0,1,0.03,401,34556,0.04,0.20,0.07,0.04,0
291,0,1,0.03,401,34957,0.04,0.20,0.07,0.04,0
292,0,1,0.03,373,35330,0.04,0.20,0.07,0.04,0
293,0,1,0.03,401,35731,0.04,0.20,0.07,0.04,0
294,1,1,0.04,6,35737,0.06,0.24,0.07,0.03,0
295,0,1,0.04,401,36138,0.06,0.24,0.07,0.03,0
296,0,1,0.04,1,36139,0.06,0.24,0.07,0.03,0
297,0,1,0.04,1,36140,0.04,0.20,0.07,0.03,0
298,0,1,0.04,7,36147,0.04,0.20,0.07,0.03,0
299,0,1,0.04,16,36163,0.04,0.20,0.07,0.03,0
300,0,1,0.04,16,36179,0.04,0.20,0.07,0.03,0
301,0,1,0.04,401,36580,0.04,0.20,0.07,0.03,0
302,0,1,0.04,15,36595,0.04,0.20,0.07,0.03,0
303,0,1,0.04,15,36610,0.04,0.20,0.07,0.03,0
304,0,1,0.04,401,37011,0.04,0.20,0.07,0.03,0
305,0,1,0.04,15,37026,0.04,0.20,0.07,0.03,0
306,0,1,0.04,15,37041,0.04,0.20,0.07,0.03,0
307,0,1,0.04,15,37056,0.04,0.20,0.07,0.03,0
308,0,1,0.04,15,37071,0.04,0.20,0.07,0.03,0
309,0,1,0.04,401,37472,0.04,0.20,0.07,0.03,0
310,0,1,0.04,15,37487,0.04,0.20,0.07,0.03,0
311,0,1,0.04,401,37888,0.04,0.20,0.07,0.03,0
312,0,1,0.04,15,37903,0.04,0.20,0.07,0.03,0
313,0,1,0.04,15,37918,0.04,0.20,0.07,0.03,0
314,0,1,0.04,401,38319,0.02,0.14,0.07,0.03,0
315,0,1,0.04,401,38720,0.02,0.14,0.07,0.03,0
316,1,1,0.05,15,38735,0.04,0.20,0.07,0.02,0
317,0,1,0.05,1,38736,0.04,0.20,0.07,0.02,0
318,0,1,0.04,1,38737,0.04,0.20,0.07,0.03,0
319,0,1,0.04,1,38738,0.04,0.20,0.07,0.03,0
320,0,1,0.04,1,38739,0.04,0.20,0.07,0.03,0
321,0,1,0.04,1,38740,0.04,0.20,0.07,0.03,0
322,0,1,0.04,1,38741,0.04,0.20,0.07,0.03,0
323,0,1,0.04,15,38756,0.04,0.20,0.07,0.03,0
324,0,1,0.04,401,39157,0.04,0.20,0.07,0.03,0
325,0,1,0.04,401,39558,0.04,0.20,0.07,0.03,0
326,0,1,0.04,401,39959,0.04,0.20,0.07,0.03,0
327,0,1,0.04,401,40360,0.04,0.20,0.07,0.03,0
328,0,1,0.04,401,40761,0.04,0.20,0.07,0.03,0
329,0,1,0.04,401,41162,0.04,0.20,0.07,0.03,0
330,0,1,0.04,401,41563,0.04,0.20,0.07,0.03,0
331,0,1,0.04,401,41964,0.04,0.20,0.07,0.03,0
332,0,1,0.04,401,42365,0.04,0.20,0.07,0.03,0
