# Experiment Results
# Name,D_C2_wall_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,True
# Final Record,29
# Final Avg (last 100),3.15
# Overall Avg,1.30
# Overall Std,3.08
# Block Averages (per 100 eps),"0.11, 0.22, 0.82, 2.19, 3.15"
# --- Observational Notes ---
# Training Stability (avg variance),23.17
# Max Performance Drop (forgetting),0.57
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
268,1,7,0.72,501,83495,3.48,1.87,0.71,-0.01,0
269,0,7,0.72,401,83896,3.48,1.87,0.71,-0.01,0
270,0,7,0.71,401,84297,3.51,1.87,0.71,0.00,0
271,0,7,0.70,401,84698,3.51,1.87,0.71,0.01,0
272,0,7,0.70,401,85099,3.51,1.87,0.71,0.01,0
273,0,7,0.69,401,85500,3.51,1.87,0.71,0.02,0
274,1,7,0.70,41,85541,3.48,1.87,0.71,0.01,0
275,0,7,0.68,401,85942,3.51,1.87,0.71,0.03,0
276,0,7,0.68,401,86343,3.06,1.75,0.71,0.03,0
277,0,7,0.68,401,86744,3.08,1.75,0.71,0.03,0
278,1,7,0.69,501,87245,3.08,1.75,0.71,0.02,0
279,0,7,0.69,5,87250,3.08,1.75,0.71,0.02,0
280,1,7,0.69,501,87751,3.06,1.75,0.71,0.02,0
281,0,7,0.69,401,88152,3.06,1.75,0.71,0.02,0
282,0,7,0.69,401,88553,3.00,1.73,0.71,0.02,0
283,0,7,0.69,401,88954,3.00,1.73,0.71,0.02,0
284,0,7,0.69,401,89355,3.02,1.74,0.71,0.02,0
285,0,7,0.69,401,89756,2.52,1.59,0.71,0.02,0
286,0,7,0.69,401,90157,2.53,1.59,0.71,0.02,0
287,0,7,0.69,401,90558,2.53,1.59,0.71,0.02,0
288,0,7,0.69,401,90959,2.53,1.59,0.71,0.02,0
289,0,7,0.69,102,91061,2.45,1.57,0.71,0.02,0
290,0,7,0.69,401,91462,2.45,1.57,0.71,0.02,0
291,0,7,0.69,401,91863,2.46,1.57,0.71,0.02,0
292,4,7,0.73,801,92664,2.65,1.63,0.72,-0.01,0
293,1,7,0.74,104,92768,2.64,1.62,0.73,-0.01,0
294,2,7,0.76,601,93369,2.32,1.52,0.75,-0.01,0
295,4,7,0.79,801,94170,2.51,1.58,0.79,0.00,0
296,0,7,0.77,401,94571,1.75,1.32,0.79,0.02,0
297,0,7,0.77,401,94972,1.75,1.32,0.79,0.02,0
298,0,7,0.77,401,95373,1.66,1.29,0.79,0.02,0
299,2,7,0.79,601,95974,1.66,1.29,0.79,0.00,0
300,3,7,0.82,701,96675,1.73,1.32,0.81,-0.01,0
301,0,7,0.82,401,97076,1.73,1.32,0.81,-0.01,0
302,0,7,0.82,1,97077,1.63,1.28,0.81,-0.01,0
303,0,7,0.82,401,97478,1.05,1.02,0.81,-0.01,0
304,0,7,0.82,401,97879,1.05,1.02,0.81,-0.01,0
305,0,7,0.82,401,98280,1.05,1.02,0.81,-0.01,0
306,4,7,0.86,282,98562,1.28,1.13,0.85,-0.01,0
307,2,7,0.88,601,99163,1.32,1.15,0.87,-0.01,0
308,0,7,0.88,401,99564,1.32,1.15,0.87,-0.01,0
309,0,7,0.87,401,99965,1.32,1.15,0.87,0.00,0
310,0,7,0.87,401,100366,1.32,1.15,0.87,0.00,0
311,5,7,0.91,901,101267,1.69,1.30,0.91,0.00,0
312,4,7,0.95,801,102068,1.90,1.38,0.94,-0.01,0
313,2,7,0.96,601,102669,1.83,1.35,0.96,0.00,0
314,5,7,1.01,901,103570,2.17,1.47,1.00,-0.01,0
315,0,7,1.01,401,103971,2.17,1.47,1.00,-0.01,0
316,0,7,1.01,401,104372,2.17,1.47,1.00,-0.01,0
317,0,7,1.01,401,104773,2.17,1.47,1.00,-0.01,0
318,0,7,1.01,1,104774,2.19,1.48,1.00,-0.01,0
319,0,7,1.01,401,105175,2.19,1.48,1.00,-0.01,0
320,0,7,1.00,401,105576,2.19,1.48,1.00,0.00,0
321,7,7,1.07,1101,106677,2.92,1.71,1.06,-0.01,0
322,0,7,1.07,401,107078,2.92,1.71,1.06,-0.01,0
323,0,7,1.07,401,107479,2.92,1.71,1.06,-0.01,0
324,0,7,1.07,401,107880,2.94,1.71,1.06,-0.01,0
325,0,7,1.06,401,108281,2.94,1.71,1.06,-0.00,0
326,0,7,1.00,401,108682,2.94,1.71,1.06,0.06,0
327,0,7,0.99,401,109083,2.94,1.71,1.06,0.07,0
328,1,7,0.99,501,109584,2.94,1.71,1.06,0.07,0
329,0,7,0.99,401,109985,2.94,1.71,1.06,0.07,0
330,6,7,1.05,1001,110986,3.44,1.85,1.06,0.01,0
331,0,7,1.05,72,111058,3.44,1.85,1.06,0.01,0
332,0,7,1.02,401,111459,3.44,1.85,1.06,0.04,0
333,1,7,1.03,501,111960,3.42,1.85,1.06,0.03,0
334,0,7,1.02,401,112361,3.42,1.85,1.06,0.04,0
335,1,7,0.97,501,112862,3.39,1.84,1.06,0.09,0
336,4,7,1.00,801,113663,3.53,1.88,1.06,0.06,0
337,0,7,1.00,401,114064,3.53,1.88,1.06,0.06,0
338,0,7,1.00,401,114465,3.53,1.88,1.06,0.06,0
339,0,7,0.97,401,114866,3.53,1.88,1.06,0.09,0
340,0,7,0.97,401,115267,3.53,1.88,1.06,0.09,0
341,0,7,0.96,401,115668,3.53,1.88,1.06,0.10,0
342,0,7,0.96,401,116069,3.39,1.84,1.06,0.10,0
343,0,7,0.96,401,116470,3.42,1.85,1.06,0.10,0
344,0,7,0.91,401,116871,3.42,1.85,1.06,0.15,0
345,1,7,0.92,18,116889,3.24,1.80,1.06,0.14,0
346,3,7,0.88,701,117590,3.30,1.82,1.06,0.18,0
347,4,7,0.92,801,118391,3.45,1.86,1.06,0.14,0
348,0,7,0.89,401,118792,3.45,1.86,1.06,0.17,0
349,19,19,1.06,2301,121093,9.73,3.12,1.07,0.01,0
350,10,19,1.14,1401,122494,11.12,3.34,1.15,0.01,0
351,9,19,1.23,1301,123795,12.14,3.48,1.22,-0.01,0
352,8,19,1.28,1201,124996,12.83,3.58,1.30,0.02,0
353,9,19,1.31,1301,126297,13.73,3.71,1.36,0.05,0
354,1,19,1.31,501,126798,13.67,3.70,1.36,0.05,0
355,5,19,1.36,901,127699,13.73,3.71,1.36,-0.00,0
356,1,19,1.37,501,128200,13.69,3.70,1.36,-0.01,0
357,0,19,1.37,401,128601,13.79,3.71,1.36,-0.01,0
358,0,19,1.37,401,129002,13.79,3.71,1.36,-0.01,0
359,3,19,1.40,177,129179,13.71,3.70,1.39,-0.01,0
360,0,19,1.40,401,129580,13.71,3.70,1.39,-0.01,0
361,2,19,1.41,601,130181,13.55,3.68,1.41,-0.00,0
362,5,19,1.45,901,131082,13.64,3.69,1.45,-0.00,0
